"","lon","lat"
"255",-118.2436849,34.0522342
"256",-76.8217374,39.1378733
"257",NA,NA
"258",NA,NA
"259",2.3522219,48.856614
"260",-119.4179324,36.778261
"261",-111.0937311,34.0489281
"262",NA,NA
"263",10.451526,51.165691
"264",-91.1871466,30.4514677
"265",-96.7969879,32.7766642
"266",NA,NA
"267",-77.4360481,37.5407246
"268",-77.4360481,37.5407246
"269",-77.4360481,37.5407246
"270",-94.6858998,46.729553
"271",NA,NA
"272",NA,NA
"273",NA,NA
"274",-95.712891,37.09024
"275",-121.7977985,36.6516548
"276",-95.712891,37.09024
"277",NA,NA
"278",-73.9794028,40.7548326
"279",-91.9315062,30.3976973
"280",NA,NA
"281",NA,NA
"282",NA,NA
"283",-99.9018131,31.9685988
"284",NA,NA
"285",-81.6943605,41.49932
"286",-91.8318334,37.9642529
"287",NA,NA
"288",-85.4836557,43.6980782
"289",-71.0588801,42.3600825
"290",NA,NA
"291",-80.1917902,25.7616798
"292",-81.037297,35.2429175
"293",-119.4179324,36.778261
"294",NA,NA
"295",-78.6000336,43.9345347
"296",-99.9018131,31.9685988
"297",-85.6023643,44.3148443
"298",-80.8575394,35.2205059
"299",-75.1652215,39.9525839
"300",-74.0253715,40.7663711
"301",-111.758724,40.350129
"302",-111.758724,40.350129
"303",-95.712891,37.09024
"304",NA,NA
"305",NA,NA
"306",-83.4702132,42.3714253
"307",NA,NA
"308",-112.0740373,33.4483771
"309",NA,NA
"310",NA,NA
"311",-119.4179324,36.778261
"312",-79.3831843,43.653226
"313",138.252924,36.204824
"314",NA,NA
"315",NA,NA
"316",-98.4936282,29.4241219
"317",NA,NA
"318",-119.4179324,36.778261
"319",-95.9749076,36.7507859
"320",-95.9749076,36.7507859
"321",-86.7816016,36.1626638
"322",NA,NA
"323",-81.5157535,27.6648274
"324",-0.2108092,51.4097735
"325",-104.7920877,38.7421321
"326",NA,NA
"327",-120.7401385,47.7510741
"328",-76.6121893,39.2903848
"329",-76.6121893,39.2903848
"330",NA,NA
"331",NA,NA
"332",NA,NA
"333",-93.7782689,38.3686324
"334",-121.0790414,38.9498346
"335",-82.9000751,32.1656221
"336",-73.8648268,40.8447819
"337",-77.1191166,34.6876621
"338",NA,NA
"339",-120.7401385,47.7510741
"340",-85.6023643,44.3148443
"341",-95.712891,37.09024
"342",-91.9623327,30.9842977
"343",NA,NA
"344",NA,NA
"345",-122.4194155,37.7749295
"346",-96.7969879,32.7766642
"347",-99.9018131,31.9685988
"348",-70.9494938,42.466763
"349",-84.3879824,33.7489954
"350",-89.3985283,40.6331249
"351",-78.8269664,34.3221129
"352",5.5544309,52.0263009
"353",9.6824841,45.3643375
"354",-81.3792365,28.5383355
"355",NA,NA
"356",-121.2357828,38.7907339
"357",2.213749,46.227638
"358",-123.9818347,46.7064856
"359",NA,NA
"360",-96.8345439,33.1515505
"361",-80.1494901,26.0112014
"362",-82.907123,40.4172871
"363",NA,NA
"364",-76.6019125,39.4014955
"365",-82.907123,40.4172871
"366",-80.1373174,26.1224386
"367",-79.1950373,34.6801626
"368",19.145136,51.919438
"369",-71.0588801,42.3600825
"370",-90.1994042,38.6270025
"371",-121.8374777,39.7284944
"372",-115.1398296,36.1699412
"373",NA,NA
"374",NA,NA
"375",-99.9018131,31.9685988
"376",NA,NA
"377",-80.1917902,25.7616798
"378",NA,NA
"379",-76.6121893,39.2903848
"380",-78.6381787,35.7795897
"381",-77.0368707,38.9071923
"382",-81.037297,35.2429175
"383",-95.712891,37.09024
"384",-77.3663538,35.612661
"385",-111.9260519,33.4941704
"386",-79.0192997,35.7595731
"387",-79.0192997,35.7595731
"388",-79.0192997,35.7595731
"389",-79.0192997,35.7595731
"390",-121.2880059,38.7521235
"391",-77.0368707,38.9071923
"392",-4.498792,55.614719
"393",-83.0457538,42.331427
"394",-81.5157535,27.6648274
"395",-98.1720989,19.2609269
"396",-95.7607832,29.5821811
"397",-80.8431267,35.2270869
"398",NA,NA
"399",-98.2022633,32.2206958
"400",-115.1398296,36.1699412
"401",-98.2022633,32.2206958
"402",NA,NA
"403",NA,NA
"404",-87.1111676,37.7719074
"405",NA,NA
"406",NA,NA
"407",-106.7636538,32.3199396
"408",NA,NA
"409",-98.4936282,29.4241219
"410",NA,NA
"411",-83.7430378,42.2808256
"412",NA,NA
"413",NA,NA
"414",NA,NA
"415",-95.712891,37.09024
"416",-94.1736551,36.0678324
"417",NA,NA
"418",-77.1945247,41.2033216
"419",-77.1945247,41.2033216
"420",NA,NA
"421",-76.229587,36.789225
"422",NA,NA
"423",NA,NA
"424",NA,NA
"425",-111.0937311,34.0489281
"426",-111.0937311,34.0489281
"427",NA,NA
"428",-95.712891,37.09024
"429",-74.0059728,40.7127753
"430",NA,NA
"431",-83.0363633,42.3149367
"432",NA,NA
"433",NA,NA
"434",-94.5695856,39.2184879
"435",NA,NA
"436",-73.8830701,40.8050442
"437",-69.4454689,45.253783
"438",-80.1070333,33.0473929
"439",-73.9441579,40.6781784
"440",NA,NA
"441",-71.0588801,42.3600825
"442",-81.6943605,41.49932
"443",-81.6943605,41.49932
"444",-1.5490774,53.8007554
"445",5.2475518,13.0058731
"446",-92.0198427,30.2240897
"447",-87.9064736,43.0389025
"448",-95.712891,37.09024
"449",-95.712891,37.09024
"450",NA,NA
"451",NA,NA
"452",NA,NA
"453",NA,NA
"454",NA,NA
"455",-77.8600012,40.7933949
"456",-95.712891,37.09024
"457",-117.6333884,34.3608341
"458",-118.2436849,34.0522342
"459",NA,NA
"460",-98.4842465,39.011902
"461",NA,NA
"462",NA,NA
"463",-95.712891,37.09024
"464",-95.9345034,41.2565369
"465",-96.4719312,32.7481845
"466",-105.0813734,39.7047095
"467",NA,NA
"468",-83.0457538,42.331427
"469",NA,NA
"470",-99.9018131,31.9685988
"471",-83.624201,32.6130007
"472",NA,NA
"473",-82.4571776,27.950575
"474",-71.0999358,42.3393661
"475",-99.9018131,31.9685988
"476",-96.7969879,32.7766642
"477",-99.7331439,32.4487364
"478",-85.3096801,35.0456297
"479",NA,NA
"480",12.3152595,45.4414662
"481",NA,NA
"482",NA,NA
"483",NA,NA
"484",3.3792057,6.5243793
"485",-81.339552,41.6661573
"486",-115.1745559,36.1023715
"487",-89.3985283,32.3546679
"488",-89.3985283,32.3546679
"489",-89.3985283,32.3546679
"490",-117.1610838,32.715738
"491",-75.6971931,45.4215296
"492",-92.8088443,45.056004
"493",-94.6858998,46.729553
"494",-102.3676431,31.8456816
"495",NA,NA
"496",NA,NA
"497",NA,NA
"498",NA,NA
"499",-99.9018131,31.9685988
"500",NA,NA
"501",-81.5157535,27.6648274
"502",100.992541,15.870032
"503",-76.6121893,39.2903848
"504",-76.6121893,39.2903848
"505",-80.1917902,25.7616798
"506",-91.0377029,33.399661
"507",NA,NA
"508",NA,NA
"509",NA,NA
"510",-78.8783689,42.8864468
"511",-78.8783689,42.8864468
"512",-95.712891,37.09024
"513",NA,NA
"514",-98.4422802,35.1592256
"515",-88.3161965,42.2411344
"516",-81.1637245,33.836081
"517",-81.1637245,33.836081
"518",-115.1398296,36.1699412
"519",-7.6920536,53.1423672
"520",NA,NA
"521",-0.973177,51.150719
"522",NA,NA
"523",-97.4974838,25.9017472
"524",-97.3307658,32.7554883
"525",-95.3698028,29.7604267
"526",-88.7878678,43.7844397
"527",NA,NA
"528",-99.9018131,31.9685988
"529",-86.1349019,40.2671941
"530",-97.7222689,30.4018973
"531",-97.7222689,30.4018973
"532",NA,NA
"533",-86.1349019,40.2671941
"534",NA,NA
"535",-95.3698028,29.7604267
"536",-98.8138762,53.7608608
"537",-105.0166498,39.613321
"538",-119.4179324,36.778261
"539",-79.9958864,40.4406248
"540",-86.8103567,33.5185892
"541",-95.712891,37.09024
"542",-121.8374777,39.7284944
"543",NA,NA
"544",-98.2300124,26.2034071
"545",NA,NA
"546",NA,NA
"547",-122.2771544,37.7946196
"548",-95.9345034,41.2565369
"549",-87.9064736,43.0389025
"550",-118.2436849,34.0522342
"551",-3.7037902,40.4167754
"552",NA,NA
"553",NA,NA
"554",-95.992775,36.1539816
"555",11.2558136,43.7695604
"556",NA,NA
"557",-88.7878678,43.7844397
"558",-88.7878678,43.7844397
"559",NA,NA
"560",-81.5157535,27.6648274
"561",-87.6297982,41.8781136
"562",NA,NA
"563",-74.0059728,40.7127753
"564",-106.346771,56.130366
